game_id,min_players,max_players,avg_time,year,avg_rating,geek_rating,age,weight,Category_average,Mechanic_average
198487,2,2,45.0,2016,7.4948,6.29834,12,3.5,0.08323537390360791,0.05109404096834264
198522,2,4,30.0,2016,7.15892,6.04445,10,1.2632,0.03639569581336468,0.04549581005586592
198525,2,4,30.0,2016,6.76593,6.26545,8,1.4878,0.10832805859480965,0.05612197392923649
198609,1,4,90.0,2017,7.28762,6.14533,13,3.0,0.01857310787593815,0.03959497206703911
198740,2,6,15.0,2017,7.22727,6.56517,10,1.3864,0.051134822316665156,0.04549581005586592
198773,2,8,15.0,2016,7.29143,7.10986,10,1.2514,0.03926666063839407,0.010544692737430169
198830,1,4,180.0,2018,7.72497,6.63337,14,3.1452,0.031105886608192423,0.021031191806331475
198836,3,5,5.0,2016,5.55881,5.51481,8,1.0556,0.03560448503481327,0.02458100558659218
198928,2,5,45.0,2016,7.94055,7.508,8,2.5691,0.0018989058685233745,0.029626396648044694
198953,2,4,120.0,2016,8.06676,6.85642,12,4.3267,0.004928112849263044,0.012814245810055866
198994,2,4,30.0,2016,7.62769,7.27599,12,1.9048,0.06787834945896253,0.026476456504389463
199042,2,4,60.0,2016,7.48185,7.11509,11,2.0546,0.046364951623112396,0.021270949720670392
199383,3,5,75.0,2017,7.19692,6.37725,10,2.8667,0.02604213762546342,0.028584729981378027
199478,2,4,45.0,2016,7.56106,7.25344,8,1.6624,0.007595623474093498,0.02790502793296089
199493,3,8,90.0,2016,7.03198,5.96149,13,1.8,0.015620761370829189,0.011615456238361266
199561,1,4,45.0,2017,7.53292,7.36046,14,1.9152,0.019938511619495433,0.034902234636871504
199792,1,4,80.0,2018,8.03397,7.67673,13,2.8309,0.05255900171805769,0.018889664804469273
199793,2,4,40.0,2016,7.11475,6.13272,10,2.1176,0.012629231093830065,0.027108938547486035
199904,1,4,360.0,2017,7.95136,6.10828,12,4.14,0.017783404165536365,0.03229050279329608
199966,2,5,120.0,2017,7.56759,6.49822,10,2.5116,0.033321276788136366,0.030446927374301675
200057,2,4,60.0,2017,7.33817,6.36025,14,2.5417,0.017451849172619587,0.03755237430167598
200058,2,4,75.0,2017,7.17092,6.03083,14,2.5652,0.032688308165295235,0.023289106145251398
200077,1,4,20.0,2017,7.08218,6.67052,13,1.6667,0.05377219157850318,0.019925512104283057
200147,2,4,45.0,2016,7.11119,6.77782,10,2.0305,0.06560267655303373,0.03015762170790104
200171,2,5,60.0,2016,7.10985,5.91877,14,1.7778,0.05954426259155439,0.01935521415270019
200454,1,4,45.0,2017,7.07187,6.1092,10,2.0556,0.015394701148385932,0.04776536312849162
200680,1,4,120.0,2016,8.05352,7.56454,12,3.5124,0.024625493564819,0.023643256185155625
200726,2,4,30.0,2017,6.76298,5.89857,10,1.8182,0.10832805859480965,0.02341131284916201
200785,2,5,40.0,2016,6.44103,5.86389,10,1.9643,0.058775657835247304,0.030743715083798882
200847,4,8,35.0,2017,6.51739,6.02793,10,1.24,0.03651324712903518,0.01696927374301676
200853,2,5,50.0,2016,7.35466,6.30058,10,2.3333,0.013699249480061489,0.01018389199255121
200890,2,5,120.0,2017,7.22713,6.11893,12,3.1905,0.03616963559092142,0.019099162011173183
200924,2,5,60.0,2016,6.96708,5.92012,10,2.25,0.027624559182566236,0.05652932960893855
200934,1,4,90.0,2017,7.35204,6.10194,13,2.2727,0.012930644723754409,0.03254189944134078
200954,2,4,45.0,2016,7.20778,6.63953,12,2.6111,0.04548331675558368,0.0186731843575419
201054,2,4,20.0,2016,5.86305,5.61019,8,1.1538,0.013744461524550139,0.029958100558659218
201186,1,6,180.0,2017,7.22883,5.89723,14,2.3529,0.016253729993670314,0.024097998137802598
201248,2,5,30.0,2016,6.71696,6.1114,8,1.7576,0.028809114748168906,0.037243947858473
201509,2,6,45.0,2018,6.79611,5.83216,10,2.625,0.018970973867438286,0.03327126008690254
201808,2,4,60.0,2016,7.80745,7.62514,12,2.2059,0.04213762546342346,0.015463997517070144
201825,1,4,45.0,2017,7.22328,6.76647,10,2.5426,0.08323537390360791,0.03571428571428571
201846,2,4,90.0,2018,6.94354,5.85456,10,2.0,0.03232661180938602,0.022206703910614526
201920,2,4,30.0,2016,6.15497,5.67301,8,1.4444,0.10832805859480965,0.06449022346368716
201921,1,4,60.0,2017,7.10192,6.72354,14,2.6535,0.02953853573258583,0.03407821229050279
202077,1,6,120.0,2018,8.03638,6.37764,16,3.3208,0.02423365584591735,0.04402932960893855
202288,2,6,30.0,2016,6.7603,6.01275,10,1.625,0.05873044579075865,0.03079608938547486
202408,3,5,60.0,2016,7.10039,6.72904,12,2.2941,0.021181842842933358,0.029249800478850757
202426,4,9,180.0,2017,7.80301,6.84083,14,3.6667,0.02736835759713054,0.02069366852886406
202583,2,4,60.0,2018,7.32544,6.4846,10,2.15,0.015372095126141605,0.0440467877094972
202670,2,5,120.0,2016,7.39232,6.63988,10,2.5833,0.008861560719775749,0.03717877094972067
202732,2,12,45.0,2016,6.13502,5.76201,8,1.3889,0.017022334749977396,0.035020949720670394
202755,2,4,45.0,2016,7.19148,5.9297,10,1.8889,0.08323537390360791,0.04760242085661081
202977,2,5,90.0,2017,7.12273,6.23169,10,2.5,0.015010398770232391,0.03254189944134078
203102,1,6,60.0,2016,6.91871,5.95503,13,2.619,0.027850619405009495,0.04634543761638734
203411,3,99,45.0,2016,7.01661,6.06088,12,1.0588,0.013834885613527444,0.0057262569832402235
203416,1,6,90.0,2016,7.2754,6.86069,12,2.7755,0.016298942038158966,0.025139664804469275
203417,1,6,150.0,2016,7.18181,6.79797,12,2.5918,0.015854356934020555,0.025139664804469275
203420,1,6,120.0,2016,7.60403,7.25635,12,2.5046,0.015854356934020555,0.025139664804469275
203427,2,5,30.0,2016,7.06136,6.684,8,1.5851,0.06560267655303373,0.03254189944134078
203430,3,8,20.0,2016,6.57056,6.1404,7,1.0571,0.055249118365132466,0.047171787709497204
203780,2,6,60.0,2016,6.83378,6.18215,12,2.3077,0.05377219157850318,0.021578212290502795
203828,2,2,13.0,2017,6.47066,5.89707,10,2.0263,0.05927299032462248,0.042621042830540044
203993,2,4,120.0,2016,7.88468,7.48117,12,3.2913,0.009132832986707659,0.027979515828677845
204027,1,4,60.0,2016,6.92912,6.64797,8,1.8906,0.008997196853241704,0.016326815642458102
204135,2,8,45.0,2015,6.8595,5.92163,8,1.1364,0.10832805859480965,0.048463687150837986
204184,2,4,180.0,2015,7.49885,6.20356,14,2.7297,0.028905567109744703,0.03425778132482043
204286,1,4,120.0,2018,7.74844,6.0862,14,3.0,0.0228772945112578,0.023131983240223464
204305,1,8,120.0,2017,7.83259,7.10193,10,2.1489,0.007931484376009199,0.012081005586592182
204431,4,10,10.0,2017,7.06368,6.08366,8,1.8636,0.03882810380685415,0.012046089385474862
204472,1,6,60.0,2017,7.36587,6.54123,10,2.1739,0.013714320161557705,0.019509427374301676
204505,2,4,60.0,2019,7.28106,6.3152,12,2.5,0.10832805859480965,0.024685754189944134
204516,2,4,120.0,2017,7.55997,6.68591,12,2.5946,0.0185972209663321,0.02764365522745411
204574,2,5,90.0,2016,6.84654,6.24816,12,2.5,0.06108147210416855,0.0279562383612663
204583,2,4,20.0,2016,7.36034,7.22646,8,1.2041,0.019591885945082436,0.020059357541899442
204836,3,5,60.0,2016,7.1231,6.5607,16,2.1667,0.008861560719775749,0.025139664804469275
204837,3,5,60.0,2016,6.87426,5.95982,18,2.5833,0.015914639660005427,0.04287709497206704
205045,1,10,15.0,2016,6.94434,6.18122,8,1.4286,0.008228592096934623,0.00707635009310987
205046,2,4,30.0,2016,7.06814,6.33123,10,2.0244,0.053561202037556134,0.040764664804469275
205057,2,4,45.0,2017,7.10726,5.93096,13,2.0,0.009087620942219007,0.03079608938547486
205059,1,5,180.0,2016,8.09624,7.84122,14,2.689,0.02419974681255086,0.029141061452513967
205125,2,4,30.0,2016,6.97333,6.13268,6,1.3913,0.011076950899719686,0.047579143389199254
205127,2,2,45.0,2018,7.20631,6.00124,12,2.4,0.040630557313801725,0.03712290502793296
205158,4,8,30.0,2016,6.63194,6.18833,18,1.35,0.027323145552641887,0.010544692737430169
205317,2,5,180.0,2016,7.50462,6.35828,14,2.9,0.01929047231515809,0.0332790192427064
205322,2,6,45.0,2016,4.34072,4.73819,12,1.2121,0.03090243240799349,0.020587861858811576
205359,2,2,30.0,2016,7.58498,6.95341,10,2.2576,0.03638062513186846,0.06252327746741154
